adm1,hh_id,weight,d_cm,d_nutr,d_satt,d_educ,d_elct,d_wtr,d_sani,d_hsg,d_ckfl,d_asst,wealth,urban,mpi,severe,mpi_poor,vulnerable,p20,ext,np20
KAYUNGA,1270030,9.721155,0,0,0,0,1,1,1,1,1,0,1.944231,0,0.277777778,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1280001,1.790809,0,0,0,0,1,0,1,0,1,0,1.790809,0,0.166666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1280002,10.744854,0,0,0,0,1,1,0,1,1,1,1.790809,0,0.277777778,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1280003,7.163236,0,0,0,0,0,1,1,0,1,0,1.790809,0,0.166666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1280004,5.372427,0,0,0,1,1,1,1,0,1,0,1.790809,0,0.388888889,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1280005,3.581618,0,0,0,0,1,1,1,0,1,1,1.790809,0,0.277777778,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1280007,5.372427,0,0,0,0,0,1,1,0,1,0,1.790809,0,0.166666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1280008,5.372427,0,0,0,0,1,0,1,0,1,0,1.790809,0,0.166666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1280009,23.280517,0,1,1,0,1,0,0,0,1,0,1.790809,0,0.444444444,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1280010,3.581618,0,0,0,0,0,0,0,0,1,0,1.790809,0,0.055555556,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1280011,3.581618,0,0,0,0,1,0,1,0,1,1,1.790809,0,0.222222222,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1280012,8.954045,0,0,0,0,0,0,0,0,1,0,1.790809,0,0.055555556,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1280013,1.790809,0,0,0,0,0,0,1,0,0,0,1.790809,0,0.055555556,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1280014,7.163236,1,0,0,0,0,0,1,0,1,0,1.790809,0,0.277777778,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1280015,3.581618,0,0,0,0,0,1,1,0,1,1,1.790809,0,0.222222222,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1280016,7.163236,0,0,1,0,1,1,1,0,1,0,1.790809,0,0.388888889,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1280017,16.117281,0,0,0,0,0,0,0,0,1,0,1.790809,0,0.055555556,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1280018,1.790809,0,0,0,0,0,0,0,0,0,0,1.790809,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1280019,14.326472,0,0,0,0,1,0,1,0,1,0,1.790809,0,0.166666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1280020,1.790809,0,0,0,0,1,1,1,0,1,1,1.790809,0,0.277777778,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1280021,10.744854,0,1,0,0,1,1,0,0,1,0,1.790809,0,0.333333333,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1280022,12.535663,0,0,0,0,0,0,0,0,1,1,1.790809,0,0.111111111,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1280023,5.372427,0,0,0,0,0,0,0,0,1,0,1.790809,0,0.055555556,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1280024,1.790809,0,0,0,1,0,1,1,0,1,0,1.790809,0,0.333333333,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1280025,5.372427,0,0,0,0,0,0,1,0,1,1,1.790809,0,0.166666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1280026,3.581618,0,0,0,0,0,1,1,0,1,0,1.790809,0,0.166666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1280027,7.163236,0,0,0,0,1,1,1,1,1,1,1.790809,0,0.333333333,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1280029,16.117281,1,0,0,0,1,1,1,1,1,0,1.790809,0,0.444444444,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1280030,12.535663,0,0,0,0,0,0,0,0,1,0,1.790809,0,0.055555556,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1290001,4.25669,0,0,0,0,1,1,1,0,1,1,2.128345,0,0.277777778,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1290002,4.25669,0,0,0,0,1,1,1,1,1,1,2.128345,0,0.333333333,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1290003,10.641725,0,1,0,0,1,0,1,1,1,1,2.128345,0,0.444444444,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1290004,4.25669,0,0,0,0,1,1,1,0,0,0,2.128345,0,0.166666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1290005,2.128345,0,0,0,0,1,0,1,0,1,0,2.128345,0,0.166666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1290006,10.641725,0,0,0,0,0,1,0,0,1,0,2.128345,0,0.111111111,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1290007,19.155105,0,0,1,0,1,1,0,0,1,1,2.128345,0,0.388888889,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1290008,2.128345,0,0,0,1,1,1,1,1,1,1,2.128345,0,0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1290009,10.641725,0,0,0,0,1,0,1,1,1,1,2.128345,0,0.277777778,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1290010,14.898415,0,0,0,0,0,1,0,0,1,0,2.128345,0,0.111111111,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1290011,2.128345,0,0,0,1,1,1,1,1,1,1,2.128345,0,0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1290012,2.128345,0,1,0,1,1,1,1,0,1,1,2.128345,0,0.611111111,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1290014,2.128345,0,0,0,1,0,0,1,0,1,0,2.128345,0,0.277777778,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1290015,12.77007,0,1,0,0,0,1,0,0,1,0,2.128345,0,0.277777778,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1290016,12.77007,0,0,0,0,1,1,0,0,1,0,2.128345,0,0.166666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1290017,2.128345,0,0,0,0,0,1,0,0,1,0,2.128345,0,0.111111111,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1290018,8.51338,0,0,0,0,1,1,0,0,1,0,2.128345,0,0.166666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1290019,4.25669,0,0,0,0,1,1,1,1,1,0,2.128345,0,0.277777778,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1290020,6.385035,1,0,0,0,1,1,0,0,1,0,2.128345,0,0.333333333,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1290021,12.77007,1,0,0,0,1,0,1,1,1,0,2.128345,0,0.388888889,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1290022,4.25669,0,0,0,0,1,1,1,0,1,0,2.128345,0,0.222222222,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1290023,6.385035,0,0,0,0,0,0,0,0,0,0,2.128345,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1290024,4.25669,0,0,0,0,1,0,0,0,1,0,2.128345,0,0.111111111,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1290025,12.77007,0,0,0,0,1,1,0,0,1,1,2.128345,0,0.222222222,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1290026,6.385035,0,0,0,0,1,0,0,0,1,1,2.128345,0,0.166666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1290027,2.128345,0,0,0,1,1,0,0,1,0,0,2.128345,0,0.277777778,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1290028,2.128345,0,0,0,0,0,0,1,0,1,0,2.128345,0,0.111111111,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1290029,2.128345,0,0,0,0,0,0,0,0,1,0,2.128345,0,0.055555556,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1290030,21.28345,0,0,0,0,1,0,1,1,1,0,2.128345,0,0.222222222,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1300001,25.191866,0,0,0,0,1,1,0,0,1,1,3.598838,0,0.222222222,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1300002,17.99419,0,0,0,0,0,1,0,0,1,0,3.598838,0,0.111111111,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1300003,32.389542,0,1,0,0,0,0,0,0,1,0,3.598838,0,0.222222222,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1300004,25.191866,0,0,0,0,0,1,1,0,1,1,3.598838,0,0.222222222,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1300005,21.593028,0,0,0,0,1,1,0,1,1,1,3.598838,0,0.277777778,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1300006,39.587218,0,1,0,0,1,1,0,0,1,1,3.598838,0,0.388888889,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1300007,25.191866,0,0,0,0,1,1,1,0,1,1,3.598838,0,0.277777778,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1300008,10.796514,0,0,0,0,0,0,1,0,1,0,3.598838,0,0.111111111,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1300009,10.796514,0,0,1,1,1,1,1,0,1,1,3.598838,0,0.611111111,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1300010,3.598838,0,0,0,1,1,1,1,0,1,1,3.598838,0,0.444444444,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1300011,39.587218,0,0,1,0,0,1,0,0,1,0,3.598838,0,0.277777778,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1300012,3.598838,0,0,0,0,1,0,1,0,1,0,3.598838,0,0.166666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1300013,10.796514,0,0,0,1,1,1,1,0,1,0,3.598838,0,0.388888889,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1300014,14.395352,0,0,0,0,1,1,0,0,1,0,3.598838,0,0.166666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1300015,10.796514,0,0,0,0,1,1,0,0,1,0,3.598838,0,0.166666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1300016,17.99419,0,0,0,0,1,1,0,0,1,0,3.598838,0,0.166666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1300017,32.389542,0,0,0,0,0,1,1,0,1,0,3.598838,0,0.166666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1300018,17.99419,0,0,0,0,0,1,0,0,1,0,3.598838,0,0.111111111,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1300019,7.197676,0,0,0,0,1,1,0,0,1,1,3.598838,0,0.222222222,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1300020,21.593028,0,0,0,0,0,0,1,1,1,0,3.598838,0,0.166666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1300021,3.598838,0,0,0,0,1,1,0,0,1,0,3.598838,0,0.166666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1300022,14.395352,0,0,0,0,1,0,1,0,1,1,3.598838,0,0.222222222,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1300023,14.395352,0,0,0,0,0,1,1,0,1,0,3.598838,0,0.166666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1300024,3.598838,0,0,0,0,1,0,1,0,0,1,3.598838,0,0.166666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1300025,21.593028,0,0,0,0,1,0,1,0,1,0,3.598838,0,0.166666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1300026,7.197676,0,0,0,0,0,0,1,0,1,0,3.598838,0,0.111111111,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1300027,32.389542,0,0,0,0,0,1,0,0,1,0,3.598838,0,0.111111111,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1300028,17.99419,0,0,1,0,1,1,1,1,1,1,3.598838,0,0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1300029,3.598838,0,0,0,1,1,1,1,0,1,0,3.598838,0,0.388888889,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1300030,3.598838,0,0,0,1,1,0,1,0,0,0,3.598838,0,0.277777778,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1310001,15.187755,0,0,0,0,1,1,0,0,1,0,1.380705,0,0.166666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1310002,8.28423,0,0,0,0,1,1,0,0,1,0,1.380705,0,0.166666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1310003,1.380705,0,0,0,0,1,1,0,0,1,0,1.380705,0,0.166666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1310004,2.76141,0,0,0,0,1,1,0,0,1,0,1.380705,0,0.166666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1310005,13.80705,0,0,0,0,1,1,0,0,1,0,1.380705,0,0.166666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1310006,6.903525,0,0,0,0,1,0,1,1,1,0,1.380705,0,0.222222222,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1310007,5.52282,0,0,0,0,1,0,0,0,1,0,1.380705,0,0.111111111,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1310008,13.80705,0,0,0,0,1,1,0,0,1,0,1.380705,0,0.166666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1310009,5.52282,0,0,0,1,1,1,0,0,1,0,1.380705,0,0.333333333,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1310010,11.04564,0,0,0,0,1,1,1,1,1,0,1.380705,0,0.277777778,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1310011,11.04564,0,0,0,0,1,1,0,1,1,0,1.380705,0,0.222222222,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1310013,6.903525,0,0,0,0,1,1,0,0,1,0,1.380705,0,0.166666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1310014,4.142115,0,0,0,0,1,1,1,0,1,0,1.380705,0,0.222222222,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1310015,4.142115,1,0,0,0,1,1,1,1,1,0,1.380705,0,0.444444444,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1310016,4.142115,0,0,0,0,1,0,1,1,1,0,1.380705,0,0.222222222,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1310017,17.949165,0,0,1,0,1,0,1,0,1,0,1.380705,0,0.333333333,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1310018,4.142115,0,0,0,0,1,0,1,0,1,0,1.380705,0,0.166666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1310019,2.76141,0,0,0,0,1,0,1,1,1,1,1.380705,0,0.277777778,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1310020,8.28423,1,0,0,1,1,0,1,0,1,0,1.380705,0,0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1310021,9.664935,0,1,0,0,1,0,0,1,1,0,1.380705,0,0.333333333,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1310022,8.28423,0,0,0,0,1,0,0,0,1,0,1.380705,0,0.111111111,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1310023,2.76141,0,0,0,0,1,0,1,1,1,1,1.380705,0,0.277777778,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1310024,2.76141,0,0,0,0,1,0,0,0,1,0,1.380705,0,0.111111111,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1310025,8.28423,0,0,0,0,1,0,1,1,1,1,1.380705,0,0.277777778,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1310026,2.76141,0,0,0,1,1,0,1,1,1,0,1.380705,0,0.388888889,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1310027,5.52282,0,0,0,0,1,1,1,0,1,0,1.380705,0,0.222222222,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1310028,8.28423,0,0,0,0,1,1,1,0,1,0,1.380705,0,0.222222222,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1310029,2.76141,0,0,0,0,1,0,1,0,1,0,1.380705,0,0.166666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1310030,1.380705,0,0,0,0,1,0,0,0,1,0,1.380705,0,0.111111111,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1320001,13.147267,0,0,0,0,0,1,0,0,1,0,1.878181,0,0.111111111,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1320002,1.878181,0,0,0,1,1,0,1,1,1,0,1.878181,0,0.388888889,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1320003,11.269086,0,0,0,1,1,1,0,1,1,0,1.878181,0,0.388888889,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1320004,3.756362,0,0,0,1,1,1,1,1,1,1,1.878181,0,0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1320005,11.269086,0,0,0,0,0,0,0,0,1,0,1.878181,0,0.055555556,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1320006,3.756362,0,0,0,0,1,1,1,1,0,0,1.878181,0,0.222222222,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1320007,20.659991,0,0,0,0,1,1,1,1,1,1,1.878181,0,0.333333333,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1320008,11.269086,0,0,0,0,1,1,0,1,1,0,1.878181,0,0.222222222,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1320010,15.025448,0,0,0,0,0,1,0,0,1,0,1.878181,0,0.111111111,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1320011,3.756362,0,0,0,0,1,1,1,0,1,0,1.878181,0,0.222222222,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1320012,3.756362,0,0,0,0,1,1,0,1,1,0,1.878181,0,0.222222222,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1320013,9.390905,0,0,1,0,1,1,0,1,1,1,1.878181,0,0.444444444,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1320014,5.634543,0,0,1,1,0,0,0,0,1,0,1.878181,0,0.388888889,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1320015,1.878181,0,0,0,1,1,1,1,1,1,1,1.878181,0,0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1320016,1.878181,0,0,0,1,1,0,1,1,1,1,1.878181,0,0.444444444,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1320017,13.147267,0,0,0,0,1,1,0,1,1,0,1.878181,0,0.222222222,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1320018,1.878181,0,0,0,1,1,0,0,1,1,1,1.878181,0,0.388888889,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1320019,5.634543,1,0,0,0,1,0,1,1,1,1,1.878181,0,0.444444444,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1320020,9.390905,0,0,0,0,1,0,1,1,1,0,1.878181,0,0.222222222,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1320021,13.147267,0,1,0,0,1,1,0,1,1,0,1.878181,0,0.388888889,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1320022,24.416353,0,0,0,0,1,0,0,1,1,0,1.878181,0,0.166666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1320024,1.878181,0,0,0,0,1,0,1,0,1,0,1.878181,0,0.166666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1320025,9.390905,0,0,0,1,0,0,0,0,1,0,1.878181,0,0.222222222,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1320026,1.878181,0,0,0,0,1,0,1,0,1,0,1.878181,0,0.166666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1320027,15.025448,0,1,0,0,0,0,0,1,1,0,1.878181,0,0.277777778,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1320028,9.390905,0,0,0,0,1,1,1,1,1,1,1.878181,0,0.333333333,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1320029,15.025448,0,0,0,0,1,1,0,0,1,0,1.878181,0,0.166666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1320030,5.634543,0,0,0,0,1,0,1,1,1,0,1.878181,0,0.222222222,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1330001,1.977652,0,0,0,0,1,0,1,1,1,0,1.977652,0,0.222222222,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1330002,9.88826,0,0,0,0,1,0,0,1,1,1,1.977652,0,0.222222222,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1330003,17.798868,0,0,1,0,1,0,1,1,1,1,1.977652,0,0.444444444,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1330004,1.977652,0,0,0,1,1,0,1,1,1,1,1.977652,0,0.444444444,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1330005,3.955304,0,0,0,0,1,1,1,1,1,0,1.977652,0,0.277777778,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1330006,11.865912,0,0,0,0,1,0,1,1,1,0,1.977652,0,0.222222222,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1330007,7.910608,0,0,0,0,1,0,1,1,1,0,1.977652,0,0.222222222,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1330008,3.955304,0,0,0,1,1,1,1,1,1,1,1.977652,0,0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1330009,7.910608,0,0,0,1,1,0,1,1,1,1,1.977652,0,0.444444444,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1330010,7.910608,0,0,1,1,1,0,1,1,1,0,1.977652,0,0.555555556,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1330011,5.932956,0,0,0,0,1,1,1,1,1,1,1.977652,0,0.333333333,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1330012,1.977652,0,0,0,1,1,1,1,1,0,0,1.977652,0,0.388888889,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1330013,13.843564,0,0,0,1,1,0,1,0,1,0,1.977652,0,0.333333333,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1330014,9.88826,0,0,0,0,1,0,1,0,1,0,1.977652,0,0.166666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1330015,3.955304,0,0,0,0,1,0,0,0,1,0,1.977652,0,0.111111111,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1330016,3.955304,0,0,0,0,1,0,1,1,1,0,1.977652,0,0.222222222,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1330017,7.910608,0,0,0,0,1,0,1,0,1,0,1.977652,0,0.166666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1330018,17.798868,0,0,0,1,1,0,1,0,1,0,1.977652,0,0.333333333,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1330019,11.865912,0,0,0,0,1,1,0,0,1,0,1.977652,0,0.166666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1330020,17.798868,0,0,0,0,1,1,0,0,1,0,1.977652,0,0.166666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1330021,5.932956,0,0,0,0,1,1,1,1,1,1,1.977652,0,0.333333333,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1330022,1.977652,0,0,0,0,1,1,0,1,0,0,1.977652,0,0.166666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1330023,5.932956,0,0,0,0,1,0,1,1,1,1,1.977652,0,0.277777778,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1330024,9.88826,1,1,1,0,1,0,1,0,1,1,1.977652,0,0.722222222,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1330025,3.955304,0,0,0,0,1,0,0,1,1,1,1.977652,0,0.222222222,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
MUKONO,1330026,5.932956,0,0,1,0,0,1,1,1,1,0,1.977652,0,0.388888889,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1330027,7.910608,0,1,0,0,1,0,1,0,1,0,1.977652,0,0.333333333,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1330028,1.977652,0,0,0,1,1,0,1,0,1,1,1.977652,0,0.388888889,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
MUKONO,1330029,9.88826,0,0,0,0,1,0,0,0,1,0,1.977652,0,0.111111111,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUKONO,1330030,5.932956,0,0,0,1,1,0,0,0,1,0,1.977652,0,0.277777778,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
BUIKWE,1340001,11.464254,0,0,0,0,1,1,0,0,1,1,1.273806,0,0.222222222,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
BUIKWE,1340002,8.916642,0,0,0,0,1,1,1,0,1,0,1.273806,0,0.222222222,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
BUIKWE,1340003,16.559478,0,1,0,0,1,1,1,1,1,0,1.273806,0,0.444444444,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
